,new_cases_per_million,new_deaths_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,Africa,Asia,Europe,North America,Oceania,South America
775,754.717,3.231,6.6530000000000005,0.3336,3.0,73.49,25.22,42.815,47.22,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,86.979,5.8,71.9,0.75,0,0,1,0,0,0
776,375.495,1.988,6.6530000000000005,0.3336,3.0,73.49,25.26,42.815,47.22,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,86.979,5.8,71.9,0.75,0,0,1,0,0,0
777,1529.459,0.601,5.008,0.4041,2.5,68.18,65.2,30.27,37.5,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,0,1,0,0,0,0
778,819.396,0.3,4.582,0.3519,2.8,68.18,65.2,30.275,37.5,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,0,1,0,0,0,0
779,1042.868,0.3,3.918,0.3645,2.7,68.18,65.2,30.28,37.5,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,0,1,0,0,0,0
780,582.408,1.201,3.341,0.3509,2.8,68.18,65.2,30.275,37.5,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,0,1,0,0,0,0
781,990.304,0.901,3.045,0.3379,3.0,68.18,65.2,30.275,37.5,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,0,1,0,0,0,0
782,522.635,0.901,2.747,0.3591,2.8,68.18,65.2,30.275,37.5,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,0,1,0,0,0,0
783,258.314,0.0,2.684,0.3058,3.3,68.18,65.2,30.275,37.5,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,0,1,0,0,0,0
784,1308.811,6.369,6.6530000000000005,0.3336,3.0,45.71,44.25,14.28,46.989999999999995,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,97.164,3.861,76.88,0.829,0,0,1,0,0,0
785,982.404,22.291,6.6530000000000005,0.3336,3.0,45.754999999999995,44.32,14.43,46.989999999999995,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,97.164,3.861,76.88,0.829,0,0,1,0,0,0
786,1095.452,14.33,6.6530000000000005,0.3336,3.0,45.74,44.29,14.35,46.989999999999995,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,97.164,3.861,76.88,0.829,0,0,1,0,0,0
787,847.065,7.961,6.6530000000000005,0.3336,3.0,45.75,44.31,14.4,46.989999999999995,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,97.164,3.861,76.88,0.829,0,0,1,0,0,0
788,839.104,4.777,6.6530000000000005,0.3336,3.0,45.76,44.33,14.46,46.989999999999995,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,97.164,3.861,76.88,0.829,0,0,1,0,0,0
789,797.706,3.184,6.6530000000000005,0.3336,3.0,45.77,44.34,14.49,46.989999999999995,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,97.164,3.861,76.88,0.829,0,0,1,0,0,0
790,496.775,14.33,6.6530000000000005,0.3336,3.0,45.77,44.35,14.5,46.989999999999995,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,97.164,3.861,76.88,0.829,0,0,1,0,0,0
791,82.475,0.937,0.529,0.2046,4.9,66.3,62.08,0.895,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,18.362499999999997,1.1,76.68,0.686,1,0,0,0,0,0
792,81.698,0.777,0.492,0.1891,5.3,66.32,62.105000000000004,0.895,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,18.362499999999997,1.1,76.68,0.686,1,0,0,0,0,0
793,76.61,1.366,0.464,0.1782,5.6,66.32,62.105000000000004,0.895,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,18.362499999999997,1.1,76.68,0.686,1,0,0,0,0,0
794,60.678,0.669,0.435,0.167,6.0,66.32,62.105000000000004,0.895,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,18.362499999999997,1.1,76.68,0.686,1,0,0,0,0,0
795,55.349,0.937,0.411,0.1572,6.4,66.32,62.105000000000004,0.895,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,18.362499999999997,1.1,76.68,0.686,1,0,0,0,0,0
796,32.187,0.482,0.415,0.146,6.8,66.34,62.13,0.895,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,18.362499999999997,1.1,76.68,0.686,1,0,0,0,0,0
797,19.307,0.643,0.412,0.1417,7.1,66.32,62.105000000000004,0.895,65.74,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,18.362499999999997,1.1,76.68,0.686,1,0,0,0,0,0
798,3.793,0.031,0.075,0.0627,15.9,35.0,29.0,0.895,38.89,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,1,0,0,0,0,0
799,2.923,0.187,0.066,0.0629,15.9,35.0,29.0,0.895,38.89,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,1,0,0,0,0,0
800,3.109,0.0,0.057,0.0574,17.4,35.0,29.0,0.895,38.89,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,1,0,0,0,0,0
801,2.518,0.093,0.062,0.0437,22.9,35.0,29.0,0.895,38.89,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,1,0,0,0,0,0
802,2.643,0.0,0.068,0.0374,26.7,35.0,29.0,0.895,38.89,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,1,0,0,0,0,0
803,0.933,0.0,0.066,0.0355,28.2,35.0,29.0,0.895,38.89,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,1,0,0,0,0,0
804,0.249,0.0,0.067,0.0344,29.0,35.0,29.0,0.895,38.89,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,1,0,0,0,0,0
805,15.71,0.303,0.275,0.0191,52.5,40.85,35.06,24.115000000000002,65.74,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,0,1,0,0,0,0
806,2.609,0.303,0.352,0.015,66.5,40.85,35.06,24.115000000000002,65.74,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,0,1,0,0,0,0
807,6.715,0.303,0.358,0.0162,61.6,40.85,35.06,24.115000000000002,65.74,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,0,1,0,0,0,0
808,5.821,0.303,0.391,0.0155,64.7,40.85,35.06,24.115000000000002,65.74,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,0,1,0,0,0,0
809,6.313,0.303,0.423,0.0154,65.1,40.85,35.06,24.115000000000002,65.74,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,0,1,0,0,0,0
810,6.058,0.303,0.455,0.0152,65.9,40.85,35.06,24.115000000000002,65.74,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,0,1,0,0,0,0
811,9.269,0.303,0.501,0.015,66.9,40.85,35.06,24.115000000000002,65.74,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,0,1,0,0,0,0
812,16.619,0.773,0.474,0.0604,16.6,16.4,14.0,0.895,28.7,3.078,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,1.2000000000000002,63.71,0.646,1,0,0,0,0,0
813,39.423,1.546,0.48,0.0624,16.0,16.4,14.0,0.895,28.7,3.078,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,1.2000000000000002,63.71,0.646,1,0,0,0,0,0
814,22.417,0.0,0.485,0.0545,18.3,16.4,14.0,0.895,28.7,3.078,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,1.2000000000000002,63.71,0.646,1,0,0,0,0,0
815,32.852,0.386,0.501,0.0512,19.5,16.4,14.0,0.895,28.7,3.078,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,1.2000000000000002,63.71,0.646,1,0,0,0,0,0
816,44.061,1.159,0.518,0.0553,18.1,16.4,14.0,0.895,28.7,3.078,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,1.2000000000000002,63.71,0.646,1,0,0,0,0,0
817,27.055,1.159,0.517,0.0567,17.6,16.4,14.0,0.895,28.7,3.078,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,1.2000000000000002,63.71,0.646,1,0,0,0,0,0
818,28.214,0.0,0.519,0.058,17.2,16.4,14.0,0.895,28.7,3.078,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,1.2000000000000002,63.71,0.646,1,0,0,0,0,0
819,123.235,0.303,0.595,0.345,2.9,60.36,53.25,24.115000000000002,62.96,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,0,1,0,0,0,0
820,74.305,0.404,0.552,0.329,3.0,60.36,53.25,24.115000000000002,62.96,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,0,1,0,0,0,0
821,92.401,0.472,0.508,0.312,3.2,60.36,53.25,24.115000000000002,62.96,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,0,1,0,0,0,0
822,53.985,0.539,0.432,0.319,3.1,60.36,53.25,24.115000000000002,62.96,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,0,1,0,0,0,0
823,37.169,0.303,0.437,0.281,3.6,60.36,53.25,24.115000000000002,62.96,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,0,1,0,0,0,0
824,39.865,0.371,0.418,0.269,3.7,60.36,53.25,24.115000000000002,62.96,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,0,1,0,0,0,0
825,34.44,0.438,0.395,0.239,4.2,60.36,53.25,24.115000000000002,62.96,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,0,1,0,0,0,0
826,3901.394,0.932,8.367,0.593,1.7,78.23,71.84,50.66,58.33,508.544,43.2,18.779,11.881,48472.545,0.5,109.361,5.29,24.4,27.3,97.164,3.32,82.28,0.944,0,0,1,0,0,0
827,4826.504,0.582,8.376,0.606,1.7,78.23,71.84,50.66,58.33,508.544,43.2,18.779,11.881,48472.545,0.5,109.361,5.29,24.4,27.3,97.164,3.32,82.28,0.944,0,0,1,0,0,0
828,4014.186,0.408,8.338,0.611,1.6,78.23,71.84,50.66,58.33,508.544,43.2,18.779,11.881,48472.545,0.5,109.361,5.29,24.4,27.3,97.164,3.32,82.28,0.944,0,0,1,0,0,0
829,2337.086,0.233,8.232,0.614,1.6,78.23,71.84,50.66,58.33,508.544,43.2,18.779,11.881,48472.545,0.5,109.361,5.29,24.4,27.3,97.164,3.32,82.28,0.944,0,0,1,0,0,0
830,5525.737,0.641,8.219,0.612,1.6,78.23,71.84,50.66,58.33,508.544,43.2,18.779,11.881,48472.545,0.5,109.361,5.29,24.4,27.3,97.164,3.32,82.28,0.944,0,0,1,0,0,0
831,4519.803,0.524,8.133,0.607,1.6,78.23,71.84,50.66,58.33,508.544,43.2,18.779,11.881,48472.545,0.5,109.361,5.29,24.4,27.3,97.164,3.32,82.28,0.944,0,0,1,0,0,0
832,22150.872,0.291,8.163,0.602,1.7,78.23,71.84,50.66,58.33,508.544,43.2,18.779,11.881,48472.545,0.5,109.361,5.29,24.4,27.3,97.164,3.32,82.28,0.944,0,0,1,0,0,0
833,38.429,0.0,3.855,0.134,7.5,81.58,76.63,27.34,62.04,18.206,37.9,15.322,9.72,36085.843,7.3,128.797,8.08,14.8,17.2,30.549500000000002,2.61,82.29,0.931,0,0,0,0,1,0
834,36.674,0.0,3.823,0.134,7.5,81.71,76.67,28.06,62.04,18.206,37.9,15.322,9.72,36085.843,7.3,128.797,8.08,14.8,17.2,30.549500000000002,2.61,82.29,0.931,0,0,0,0,1,0
835,53.06,0.0,3.902,0.134,7.5,81.81,76.71,28.97,62.04,18.206,37.9,15.322,9.72,36085.843,7.3,128.797,8.08,14.8,17.2,30.549500000000002,2.61,82.29,0.931,0,0,0,0,1,0
836,52.474,0.0,3.86,0.134,7.5,81.92,76.74,30.28,62.04,18.206,37.9,15.322,9.72,36085.843,7.3,128.797,8.08,14.8,17.2,30.549500000000002,2.61,82.29,0.931,0,0,0,0,1,0
837,44.281,0.0,3.757,0.134,7.5,82.02,76.76,31.24,62.04,18.206,37.9,15.322,9.72,36085.843,7.3,128.797,8.08,14.8,17.2,30.549500000000002,2.61,82.29,0.931,0,0,0,0,1,0
838,41.941,0.0,3.654,0.134,7.5,82.06,76.77,31.73,62.04,18.206,37.9,15.322,9.72,36085.843,7.3,128.797,8.08,14.8,17.2,30.549500000000002,2.61,82.29,0.931,0,0,0,0,1,0
839,51.694,0.0,3.759,0.134,7.5,82.1,76.78,32.09,62.04,18.206,37.9,15.322,9.72,36085.843,7.3,128.797,8.08,14.8,17.2,30.549500000000002,2.61,82.29,0.931,0,0,0,0,1,0
840,8.803,0.0,1.0314999999999999,0.20350000000000001,4.9,78.77,53.74,11.22,8.33,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,5.3,19.75,85.198,0.9,74.48,0.66,0,0,0,1,0,0
841,0.0,0.149,1.0314999999999999,0.20350000000000001,4.9,78.77,53.74,11.22,8.33,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,5.3,19.75,85.198,0.9,74.48,0.66,0,0,0,1,0,0
842,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,78.77,53.74,11.22,8.33,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,5.3,19.75,85.198,0.9,74.48,0.66,0,0,0,1,0,0
843,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,78.77,53.74,11.22,8.33,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,5.3,19.75,85.198,0.9,74.48,0.66,0,0,0,1,0,0
844,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,78.77,53.74,11.22,8.33,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,5.3,19.75,85.198,0.9,74.48,0.66,0,0,0,1,0,0
845,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,78.77,53.74,11.22,8.33,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,5.3,19.75,85.198,0.9,74.48,0.66,0,0,0,1,0,0
846,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,78.77,53.74,11.22,8.33,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,5.3,19.75,85.198,0.9,74.48,0.66,0,0,0,1,0,0
847,0.119,0.119,0.0975,0.03735,26.7,5.75,4.09,0.895,16.67,16.955,15.1,2.553,1.378,926.0,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394,1,0,0,0,0,0
848,0.04,0.0,0.0975,0.03735,26.7,5.75,4.09,0.895,16.67,16.955,15.1,2.553,1.378,926.0,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394,1,0,0,0,0,0
849,0.0,0.0,0.0975,0.03735,26.7,5.75,4.09,0.895,16.67,16.955,15.1,2.553,1.378,926.0,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394,1,0,0,0,0,0
850,0.557,0.0,0.0975,0.03735,26.7,5.75,4.09,0.895,16.67,16.955,15.1,2.553,1.378,926.0,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394,1,0,0,0,0,0
851,0.478,0.04,0.0975,0.03735,26.7,5.75,4.09,0.895,16.67,16.955,15.1,2.553,1.378,926.0,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394,1,0,0,0,0,0
852,0.159,0.0,0.0975,0.03735,26.7,5.75,4.09,0.895,16.67,16.955,15.1,2.553,1.378,926.0,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394,1,0,0,0,0,0
853,0.199,0.04,0.0975,0.03735,26.7,5.75,4.09,0.895,16.67,16.955,15.1,2.553,1.378,926.0,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394,1,0,0,0,0,0
854,0.752,0.0,0.041,0.0109,91.8,7.4,3.0,0.895,37.96,209.588,18.1,2.751,1.447,5338.454,36.8,181.013,2.42,0.6,10.8,41.949,1.2000000000000002,54.69,0.539,1,0,0,0,0,0
855,0.307,0.0,0.041,0.0107,93.5,7.4,3.0,0.895,37.96,209.588,18.1,2.751,1.447,5338.454,36.8,181.013,2.42,0.6,10.8,41.949,1.2000000000000002,54.69,0.539,1,0,0,0,0,0
856,0.0,0.0,0.041,0.0107,93.7,7.4,3.0,0.895,37.96,209.588,18.1,2.751,1.447,5338.454,36.8,181.013,2.42,0.6,10.8,41.949,1.2000000000000002,54.69,0.539,1,0,0,0,0,0
857,0.639,0.0,0.041,0.0103,97.6,7.4,3.0,0.895,37.96,209.588,18.1,2.751,1.447,5338.454,36.8,181.013,2.42,0.6,10.8,41.949,1.2000000000000002,54.69,0.539,1,0,0,0,0,0
858,0.686,0.014,0.042,0.0111,89.8,7.4,3.0,0.895,37.96,209.588,18.1,2.751,1.447,5338.454,36.8,181.013,2.42,0.6,10.8,41.949,1.2000000000000002,54.69,0.539,1,0,0,0,0,0
859,0.199,0.0,0.042,0.0114,87.5,7.4,3.0,0.895,37.96,209.588,18.1,2.751,1.447,5338.454,36.8,181.013,2.42,0.6,10.8,41.949,1.2000000000000002,54.69,0.539,1,0,0,0,0,0
860,0.251,0.0,0.039,0.0104,95.8,7.4,3.0,0.895,37.96,209.588,18.1,2.751,1.447,5338.454,36.8,181.013,2.42,0.6,10.8,41.949,1.2000000000000002,54.69,0.539,1,0,0,0,0,0
861,958.389,16.805,2.977,0.2665,3.8,40.82,39.86,6.3,46.989999999999995,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,23.05,35.2,97.164,4.28,75.8,0.774,0,0,1,0,0,0
862,739.439,12.484,2.977,0.2555,3.9,40.82,39.86,6.3,46.989999999999995,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,23.05,35.2,97.164,4.28,75.8,0.774,0,0,1,0,0,0
863,819.625,11.524,2.977,0.252,4.0,40.82,39.86,6.3,46.989999999999995,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,23.05,35.2,97.164,4.28,75.8,0.774,0,0,1,0,0,0
864,716.871,18.726,2.977,0.2427,4.1,40.82,39.86,6.3,46.989999999999995,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,23.05,35.2,97.164,4.28,75.8,0.774,0,0,1,0,0,0
865,720.232,7.682,2.977,0.235,4.3,40.82,39.86,6.3,46.989999999999995,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,23.05,35.2,97.164,4.28,75.8,0.774,0,0,1,0,0,0
866,501.762,13.924,2.977,0.2302,4.3,40.82,39.86,6.3,46.989999999999995,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,23.05,35.2,97.164,4.28,75.8,0.774,0,0,1,0,0,0
867,331.307,10.083,2.977,0.2297,4.4,40.82,39.86,6.3,46.989999999999995,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,23.05,35.2,97.164,4.28,75.8,0.774,0,0,1,0,0,0
868,4251.478,0.0,5.795,0.623,1.6,79.03,73.15,49.82,25.0,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,97.164,3.6,82.4,0.957,0,0,1,0,0,0
869,4262.821,4.94,5.635,0.623,1.6,79.06,73.21,50.28,25.0,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,97.164,3.6,82.4,0.957,0,0,1,0,0,0
870,3989.294,0.0,5.462,0.624,1.6,79.08,73.27,50.72,25.0,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,97.164,3.6,82.4,0.957,0,0,1,0,0,0
871,3815.846,0.0,5.329,0.66,1.5,79.09,73.29,50.91,25.0,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,97.164,3.6,82.4,0.957,0,0,1,0,0,0
872,2404.664,0.0,5.286,0.699,1.4,79.1,73.29,50.93,25.0,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,97.164,3.6,82.4,0.957,0,0,1,0,0,0
873,1861.085,0.0,5.236,0.691,1.4,79.1,73.29,50.93,25.0,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,97.164,3.6,82.4,0.957,0,0,1,0,0,0
874,3229.637,0.0,5.16,0.722,1.4,79.11,73.32,51.07,25.0,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,97.164,3.6,82.4,0.957,0,0,1,0,0,0
875,541.412,0.383,1.762,0.2395,4.2,61.15,57.04,24.115000000000002,57.41,14.98,30.7,2.355,1.53,37960.709,1.65,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813,0,1,0,0,0,0
876,447.029,0.957,1.762,0.2395,4.2,61.15,57.04,24.115000000000002,57.41,14.98,30.7,2.355,1.53,37960.709,1.65,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813,0,1,0,0,0,0
877,382.511,0.957,1.762,0.2395,4.2,61.15,57.04,24.115000000000002,57.41,14.98,30.7,2.355,1.53,37960.709,1.65,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813,0,1,0,0,0,0
878,0.0,0.0,1.762,0.2395,4.2,61.15,57.04,24.115000000000002,57.41,14.98,30.7,2.355,1.53,37960.709,1.65,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813,0,1,0,0,0,0
879,0.0,0.0,1.762,0.2395,4.2,61.15,57.04,24.115000000000002,57.41,14.98,30.7,2.355,1.53,37960.709,1.65,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813,0,1,0,0,0,0
880,1176.634,2.68,1.762,0.2395,4.2,61.15,57.04,24.115000000000002,57.41,14.98,30.7,2.355,1.53,37960.709,1.65,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813,0,1,0,0,0,0
881,461.387,1.532,1.762,0.2395,4.2,61.15,57.04,24.115000000000002,57.41,14.98,30.7,2.355,1.53,37960.709,1.65,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813,0,1,0,0,0,0
882,26.852,0.129,0.277,0.1147,8.7,46.88,36.66,1.14,65.28,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,0,1,0,0,0,0
883,25.977,0.187,0.282,0.109,9.2,47.22,36.98,1.18,65.28,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,0,1,0,0,0,0
884,28.419,0.213,0.278,0.1065,9.4,47.64,37.28,1.22,65.28,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,0,1,0,0,0,0
885,27.251,0.124,0.276,0.1027,9.7,48.03,37.63,1.22,65.28,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,0,1,0,0,0,0
886,22.083,0.133,0.269,0.0987,10.1,47.835,37.455,1.22,65.28,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,0,1,0,0,0,0
887,14.822,0.169,0.261,0.0927,10.8,48.94,38.28,1.35,65.28,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,0,1,0,0,0,0
888,12.429,0.164,0.257,0.0879,11.4,49.47,38.66,1.38,65.28,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,0,1,0,0,0,0
889,1999.71,1.149,3.6715,0.3922,2.55,67.59,57.04,24.115000000000002,16.67,778.202,20.4,3.043,1.726,4449.898,1.0,265.91,10.59,2.75,38.3,72.704,2.0,74.05,0.708,0,1,0,0,0,0
890,2109.231,2.298,3.052,0.4793,2.1,67.59,57.04,24.115000000000002,16.67,778.202,20.4,3.043,1.726,4449.898,1.0,265.91,10.59,2.75,38.3,72.704,2.0,74.05,0.708,0,1,0,0,0,0
891,1986.308,2.298,3.336,0.46,2.2,67.59,57.04,24.115000000000002,16.67,778.202,20.4,3.043,1.726,4449.898,1.0,265.91,10.59,2.75,38.3,72.704,2.0,74.05,0.708,0,1,0,0,0,0
892,0.0,0.0,3.692,0.382,2.6,67.59,57.04,24.115000000000002,16.67,778.202,20.4,3.043,1.726,4449.898,1.0,265.91,10.59,2.75,38.3,72.704,2.0,74.05,0.708,0,1,0,0,0,0
893,0.0,0.0,3.742,0.3769,2.7,67.59,57.04,24.115000000000002,16.67,778.202,20.4,3.043,1.726,4449.898,1.0,265.91,10.59,2.75,38.3,72.704,2.0,74.05,0.708,0,1,0,0,0,0
894,0.0,0.0,3.718,0.3793,2.6,67.59,57.04,24.115000000000002,16.67,778.202,20.4,3.043,1.726,4449.898,1.0,265.91,10.59,2.75,38.3,72.704,2.0,74.05,0.708,0,1,0,0,0,0
895,4188.21,7.276,3.651,0.4024,2.5,67.59,57.04,24.115000000000002,16.67,778.202,20.4,3.043,1.726,4449.898,1.0,265.91,10.59,2.75,38.3,72.704,2.0,74.05,0.708,0,1,0,0,0,0
896,1998.365,8.216,5.131,0.3542,2.8,74.09,65.81,24.67,42.59,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,85.198,2.3,78.51,0.815,0,0,0,1,0,0
897,0.0,0.0,4.979,0.2359,4.2,74.09,65.81,24.67,42.59,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,85.198,2.3,78.51,0.815,0,0,0,1,0,0
